KEGG	GS115_MIT
ppa:PAS_chr4_0267	lcl|CP014718.1_cds_AOA70142.1_4333
ppa:PAS_chr4_0268	lcl|CP014718.1_cds_AOA69904.1_4334
ppa:PAS_chr4_0269	lcl|CP014718.1_cds_AOA70225.1_4335
ppa:PAS_chr4_0270	lcl|CP014718.1_cds_AOA69798.1_4336
ppa:PAS_chr4_0271	lcl|CP014718.1_cds_AOA70382.1_4337
ppa:PAS_chr4_0272	lcl|CP014718.1_cds_AOA69897.1_4338
ppa:PAS_chr4_0273	lcl|CP014718.1_cds_AOA70095.1_4339
ppa:PAS_chr4_0274	lcl|CP014718.1_cds_AOA69865.1_4340
ppa:PAS_chr4_0275	lcl|CP014718.1_cds_AOA69882.1_4341
ppa:PAS_chr4_0276	lcl|CP014718.1_cds_AOA70223.1_4342
ppa:PAS_chr4_0277	lcl|CP014718.1_cds_AOA70248.1_4343
ppa:PAS_chr4_0277	lcl|CP014718.1_cds_AOA69956.1_4344
ppa:PAS_chr4_0278	lcl|CP014718.1_cds_AOA70278.1_4345
ppa:PAS_chr4_0279	lcl|CP014718.1_cds_AOA70339.1_4346
ppa:PAS_chr4_0279	lcl|CP014718.1_cds_AOA70339.1_4346
ppa:PAS_chr4_0280	lcl|CP014718.1_cds_AOA69520.1_4347
ppa:PAS_chr4_0938	lcl|CP014718.1_cds_AOA70145.1_4349
ppa:PAS_chr4_0939	lcl|CP014718.1_cds_AOA69721.1_4350
ppa:PAS_chr4_0282	lcl|CP014718.1_cds_AOA70132.1_4351
ppa:PAS_chr4_0283	lcl|CP014718.1_cds_AOA70254.1_4352
ppa:PAS_chr4_0284	lcl|CP014718.1_cds_AOA70364.1_4353
ppa:PAS_chr4_0940	lcl|CP014718.1_cds_AOA70410.1_4354
ppa:PAS_chr4_0285	lcl|CP014718.1_cds_AOA69834.1_4355
ppa:PAS_chr4_0286	lcl|CP014718.1_cds_AOA70016.1_4356
ppa:PAS_chr4_0287	lcl|CP014718.1_cds_AOA69788.1_4358
ppa:PAS_chr4_0288	lcl|CP014718.1_cds_AOA70321.1_4359
ppa:PAS_chr4_0289	lcl|CP014718.1_cds_AOA70424.1_4360
ppa:PAS_chr4_0293	lcl|CP014718.1_cds_AOA69651.1_4361
ppa:PAS_chr4_0294	lcl|CP014718.1_cds_AOA70185.1_4362
ppa:PAS_chr4_0295	lcl|CP014718.1_cds_AOA69711.1_4363
ppa:PAS_chr4_0296	lcl|CP014718.1_cds_AOA69594.1_4364
ppa:PAS_chr4_0297	lcl|CP014718.1_cds_AOA69639.1_4365
ppa:PAS_chr4_0298	lcl|CP014718.1_cds_AOA69678.1_4366
ppa:PAS_chr4_0941	lcl|CP014718.1_cds_AOA69881.1_4367
ppa:PAS_chr4_0299	lcl|CP014718.1_cds_AOA69571.1_4368
ppa:PAS_chr4_0300	lcl|CP014718.1_cds_AOA69945.1_4369
ppa:PAS_chr4_0301	lcl|CP014718.1_cds_AOA69619.1_4370
ppa:PAS_chr4_0942	lcl|CP014718.1_cds_AOA69578.1_4371
ppa:PAS_chr4_0302	lcl|CP014718.1_cds_AOA70277.1_4372
ppa:PAS_chr4_0303	lcl|CP014718.1_cds_AOA69770.1_4373
ppa:PAS_chr4_0304	lcl|CP014718.1_cds_AOA70083.1_4374
ppa:PAS_chr4_0305	lcl|CP014718.1_cds_AOA70133.1_4375
ppa:PAS_chr4_0306	lcl|CP014718.1_cds_AOA70375.1_4376
ppa:PAS_chr4_0307	lcl|CP014718.1_cds_AOA70021.1_4377
ppa:PAS_chr4_0308	lcl|CP014718.1_cds_AOA69963.1_4378
ppa:PAS_chr4_0309	lcl|CP014718.1_cds_AOA69950.1_4379
ppa:PAS_chr4_0943	lcl|CP014718.1_cds_AOA69544.1_4380
ppa:PAS_chr4_0310	lcl|CP014718.1_cds_AOA69665.1_4381
ppa:PAS_chr4_0311	lcl|CP014718.1_cds_AOA69753.1_4382
ppa:PAS_chr4_0944	lcl|CP014718.1_cds_AOA70100.1_4383
ppa:PAS_chr4_0312	lcl|CP014718.1_cds_AOA69589.1_4384
ppa:PAS_chr4_0313	lcl|CP014718.1_cds_AOA69840.1_4385
ppa:PAS_chr4_0314	lcl|CP014718.1_cds_AOA69441.1_4386
ppa:PAS_chr4_0945	lcl|CP014718.1_cds_AOA69700.1_4387
ppa:PAS_chr4_0315	lcl|CP014718.1_cds_AOA70170.1_4388
ppa:PAS_chr4_0316	lcl|CP014718.1_cds_AOA69632.1_4389
ppa:PAS_chr4_0946	lcl|CP014718.1_cds_AOA70135.1_4390
ppa:PAS_chr4_0317	lcl|CP014718.1_cds_AOA70214.1_4391
ppa:PAS_chr4_0318	lcl|CP014718.1_cds_AOA70266.1_4392
ppa:PAS_chr4_0319	lcl|CP014718.1_cds_AOA70294.1_4393
ppa:PAS_chr4_0320	lcl|CP014718.1_cds_AOA70008.1_4394
ppa:PAS_chr4_0321	lcl|CP014718.1_cds_AOA70086.1_4395
ppa:PAS_chr4_0322	lcl|CP014718.1_cds_AOA70227.1_4396
ppa:PAS_chr4_0323	lcl|CP014718.1_cds_AOA69923.1_4397
ppa:PAS_chr4_0324	lcl|CP014718.1_cds_AOA70080.1_4398
ppa:PAS_chr4_0325	lcl|CP014718.1_cds_AOA70136.1_4399
ppa:PAS_chr4_0326	lcl|CP014718.1_cds_AOA69763.1_4401
ppa:PAS_chr4_0327	lcl|CP014718.1_cds_AOA70112.1_4402
ppa:PAS_chr4_0329	lcl|CP014718.1_cds_AOA70423.1_4403
ppa:PAS_chr4_0330	lcl|CP014718.1_cds_AOA69853.1_4404
ppa:PAS_chr4_0331	lcl|CP014718.1_cds_AOA69566.1_4406
ppa:PAS_chr4_0332	lcl|CP014718.1_cds_AOA70240.1_4407
ppa:PAS_chr4_0333	lcl|CP014718.1_cds_AOA69940.1_4408
ppa:PAS_chr4_0334	lcl|CP014718.1_cds_AOA69807.1_4409
ppa:PAS_chr4_0335	lcl|CP014718.1_cds_AOA69465.1_4410
ppa:PAS_chr4_0336	lcl|CP014718.1_cds_AOA69713.1_4411
ppa:PAS_chr4_0947	lcl|CP014718.1_cds_AOA70177.1_4412
ppa:PAS_chr4_0337	lcl|CP014718.1_cds_AOA69959.1_4413
ppa:PAS_chr4_0338	lcl|CP014718.1_cds_AOA70425.1_4414
ppa:PAS_chr4_0339	lcl|CP014718.1_cds_AOA70268.1_4415
ppa:PAS_chr4_0340	lcl|CP014718.1_cds_AOA70215.1_4416
ppa:PAS_chr4_0341	lcl|CP014718.1_cds_AOA70189.1_4417
ppa:PAS_chr4_0342	lcl|CP014718.1_cds_AOA70274.1_4418
ppa:PAS_chr4_0343	lcl|CP014718.1_cds_AOA69691.1_4419
ppa:PAS_chr4_0344	lcl|CP014718.1_cds_AOA70103.1_4420
ppa:PAS_chr4_0345	lcl|CP014718.1_cds_AOA69468.1_4421
ppa:PAS_chr4_0346	lcl|CP014718.1_cds_AOA69758.1_4422
ppa:PAS_chr4_0347	lcl|CP014718.1_cds_AOA69814.1_4423
ppa:PAS_chr4_0948	lcl|CP014718.1_cds_AOA70398.1_4424
ppa:PAS_chr4_0348	lcl|CP014718.1_cds_AOA69666.1_4425
ppa:PAS_chr4_0349	lcl|CP014718.1_cds_AOA70341.1_4426
ppa:PAS_chr4_0351	lcl|CP014718.1_cds_AOA69623.1_4427
ppa:PAS_chr4_0352	lcl|CP014718.1_cds_AOA69585.1_4428
ppa:PAS_chr4_0353	lcl|CP014718.1_cds_AOA70412.1_4429
ppa:PAS_chr4_0354	lcl|CP014718.1_cds_AOA70210.1_4431
ppa:PAS_chr4_0355	lcl|CP014718.1_cds_AOA70275.1_4432
ppa:PAS_chr4_0356	lcl|CP014718.1_cds_AOA70063.1_4433
ppa:PAS_chr4_0357	lcl|CP014718.1_cds_AOA69671.1_4434
ppa:PAS_chr4_0357	lcl|CP014718.1_cds_AOA69671.1_4434
ppa:PAS_chr4_0357	lcl|CP014718.1_cds_AOA69671.1_4434
ppa:PAS_chr4_0357	lcl|CP014718.1_cds_AOA69671.1_4434
ppa:PAS_chr4_0357	lcl|CP014718.1_cds_AOA69671.1_4434
ppa:PAS_chr4_0358	lcl|CP014718.1_cds_AOA69538.1_4435
ppa:PAS_chr4_0358	lcl|CP014718.1_cds_AOA69538.1_4435
ppa:PAS_chr4_0358	lcl|CP014718.1_cds_AOA69538.1_4435
ppa:PAS_chr4_0358	lcl|CP014718.1_cds_AOA69538.1_4435
ppa:PAS_chr4_0358	lcl|CP014718.1_cds_AOA69538.1_4435
ppa:PAS_chr4_0359	lcl|CP014718.1_cds_AOA70251.1_4436
ppa:PAS_chr4_0360	lcl|CP014718.1_cds_AOA69648.1_4437
ppa:PAS_chr4_0360	lcl|CP014718.1_cds_AOA69648.1_4437
ppa:PAS_chr4_0360	lcl|CP014718.1_cds_AOA69648.1_4437
ppa:PAS_chr4_0360	lcl|CP014718.1_cds_AOA69649.1_4438
ppa:PAS_chr4_0360	lcl|CP014718.1_cds_AOA69649.1_4438
ppa:PAS_chr4_0360	lcl|CP014718.1_cds_AOA69649.1_4438
ppa:PAS_chr4_0360	lcl|CP014718.1_cds_AOA69649.1_4438
ppa:PAS_chr4_0360	lcl|CP014718.1_cds_AOA70280.1_4439
ppa:PAS_chr4_0361	lcl|CP014718.1_cds_AOA70280.1_4439
ppa:PAS_chr4_0361	lcl|CP014718.1_cds_AOA69649.1_4438
ppa:PAS_chr4_0361	lcl|CP014718.1_cds_AOA69648.1_4437
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70308.1_4441
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0363	lcl|CP014718.1_cds_AOA70108.1_4072
ppa:PAS_chr4_0365	lcl|CP014718.1_cds_AOA70151.1_4442
ppa:PAS_chr4_0949	lcl|CP014718.1_cds_AOA70249.1_4443
ppa:PAS_chr4_0366	lcl|CP014718.1_cds_AOA70105.1_4444
ppa:PAS_chr4_0367	lcl|CP014718.1_cds_AOA69582.1_4445
ppa:PAS_chr4_0368	lcl|CP014718.1_cds_AOA69782.1_4446
ppa:PAS_chr4_0950	lcl|CP014718.1_cds_AOA69743.1_4447
ppa:PAS_chr4_0369	lcl|CP014718.1_cds_AOA69577.1_4448
ppa:PAS_chr4_0951	lcl|CP014718.1_cds_AOA69669.1_4449
ppa:PAS_chr4_0370	lcl|CP014718.1_cds_AOA69852.1_4450
ppa:PAS_chr4_0371	lcl|CP014718.1_cds_AOA70416.1_4451
ppa:PAS_chr4_0372	lcl|CP014718.1_cds_AOA70146.1_4452
ppa:PAS_chr4_0375	lcl|CP014718.1_cds_AOA70182.1_4454
ppa:PAS_chr4_0376	lcl|CP014718.1_cds_AOA69675.1_4455
ppa:PAS_chr4_0377	lcl|CP014718.1_cds_AOA70194.1_4456
ppa:PAS_chr4_0377	lcl|CP014718.1_cds_AOA69856.1_4457
ppa:PAS_chr4_0378	lcl|CP014718.1_cds_AOA69856.1_4457
ppa:PAS_chr4_0952	lcl|CP014718.1_cds_AOA69736.1_4458
ppa:PAS_chr4_0953	lcl|CP014718.1_cds_AOA69543.1_4459
ppa:PAS_chr4_0379	lcl|CP014718.1_cds_AOA69848.1_4460
ppa:PAS_chr4_0954	lcl|CP014718.1_cds_AOA69556.1_4461
ppa:PAS_chr4_0955	lcl|CP014718.1_cds_AOA70390.1_4462
ppa:PAS_chr4_0380	lcl|CP014718.1_cds_AOA69695.1_4463
ppa:PAS_chr4_0381	lcl|CP014718.1_cds_AOA69514.1_4464
ppa:PAS_chr4_0382	lcl|CP014718.1_cds_AOA69456.1_4465
ppa:PAS_chr4_0383	lcl|CP014718.1_cds_AOA69494.1_4466
ppa:PAS_chr4_0384	lcl|CP014718.1_cds_AOA70419.1_4467
ppa:PAS_chr4_0385	lcl|CP014718.1_cds_AOA69944.1_4468
ppa:PAS_chr4_0386	lcl|CP014718.1_cds_AOA70101.1_4469
ppa:PAS_chr4_0387	lcl|CP014718.1_cds_AOA69440.1_4470
ppa:PAS_chr4_0956	lcl|CP014718.1_cds_AOA70114.1_4471
ppa:PAS_chr4_0389	lcl|CP014718.1_cds_AOA69687.1_4472
ppa:PAS_chr4_0390	lcl|CP014718.1_cds_AOA69752.1_4473
ppa:PAS_chr4_0391	lcl|CP014718.1_cds_AOA69633.1_4474
ppa:PAS_chr4_0957	lcl|CP014718.1_cds_AOA69479.1_4475
ppa:PAS_chr4_0392	lcl|CP014718.1_cds_AOA69830.1_4476
ppa:PAS_chr4_0393	lcl|CP014718.1_cds_AOA69702.1_4477
ppa:PAS_chr4_0394	lcl|CP014718.1_cds_AOA70128.1_4478
ppa:PAS_chr4_0395	lcl|CP014718.1_cds_AOA69894.1_4479
ppa:PAS_chr4_0396	lcl|CP014718.1_cds_AOA70186.1_4481
ppa:PAS_chr4_0397	lcl|CP014718.1_cds_AOA69966.1_4482
ppa:PAS_chr4_0398	lcl|CP014718.1_cds_AOA69462.1_4483
ppa:PAS_chr4_0399	lcl|CP014718.1_cds_AOA70360.1_4484
ppa:PAS_chr4_0401	lcl|CP014718.1_cds_AOA70270.1_4485
ppa:PAS_chr4_0402	lcl|CP014718.1_cds_AOA70147.1_4486
ppa:PAS_chr4_0403	lcl|CP014718.1_cds_AOA70323.1_4487
ppa:PAS_chr4_0404	lcl|CP014718.1_cds_AOA69847.1_4488
ppa:PAS_chr4_0405	lcl|CP014718.1_cds_AOA69909.1_4489
ppa:PAS_chr4_0407	lcl|CP014718.1_cds_AOA69626.1_4491
ppa:PAS_chr4_0408	lcl|CP014718.1_cds_AOA69528.1_4492
ppa:PAS_chr4_0409	lcl|CP014718.1_cds_AOA70025.1_4493
ppa:PAS_chr4_0410	lcl|CP014718.1_cds_AOA70113.1_4494
ppa:PAS_chr4_0411	lcl|CP014718.1_cds_AOA70283.1_4495
ppa:PAS_chr4_0412	lcl|CP014718.1_cds_AOA69858.1_4496
ppa:PAS_chr4_0413	lcl|CP014718.1_cds_AOA70017.1_4497
ppa:PAS_chr4_0415	lcl|CP014718.1_cds_AOA70157.1_4498
ppa:PAS_chr4_0416	lcl|CP014718.1_cds_AOA69690.1_4499
ppa:PAS_chr4_0417	lcl|CP014718.1_cds_AOA69512.1_4500
ppa:PAS_chr4_0418	lcl|CP014718.1_cds_AOA69899.1_4501
ppa:PAS_chr4_0419	lcl|CP014718.1_cds_AOA69844.1_4502
ppa:PAS_chr4_0420	lcl|CP014718.1_cds_AOA70130.1_4503
ppa:PAS_chr4_0421	lcl|CP014718.1_cds_AOA69526.1_4504
ppa:PAS_chr4_0958	lcl|CP014718.1_cds_AOA70034.1_4505
ppa:PAS_chr4_0959	lcl|CP014718.1_cds_AOA69664.1_4506
ppa:PAS_chr4_0423	lcl|CP014718.1_cds_AOA69970.1_4507
ppa:PAS_chr4_0424	lcl|CP014718.1_cds_AOA69953.1_4508
ppa:PAS_chr4_0425	lcl|CP014718.1_cds_AOA70300.1_4509
ppa:PAS_chr4_0426	lcl|CP014718.1_cds_AOA70012.1_4510
ppa:PAS_chr4_0960	lcl|CP014718.1_cds_AOA70047.1_4511
ppa:PAS_chr4_0427	lcl|CP014718.1_cds_AOA69908.1_4512
ppa:PAS_chr4_0429	lcl|CP014718.1_cds_AOA69787.1_4515
ppa:PAS_chr4_0430	lcl|CP014718.1_cds_AOA69948.1_4516
ppa:PAS_chr4_0431	lcl|CP014718.1_cds_AOA69999.1_4517
ppa:PAS_chr4_0432	lcl|CP014718.1_cds_AOA70415.1_4518
ppa:PAS_chr4_0433	lcl|CP014718.1_cds_AOA69799.1_4519
ppa:PAS_chr4_0434	lcl|CP014718.1_cds_AOA70124.1_4521
ppa:PAS_chr4_0435	lcl|CP014718.1_cds_AOA70316.1_4522
ppa:PAS_chr4_0437	lcl|CP014718.1_cds_AOA70179.1_4523
ppa:PAS_chr4_0961	lcl|CP014718.1_cds_AOA69714.1_4524
ppa:PAS_chr4_0438	lcl|CP014718.1_cds_AOA69833.1_4525
ppa:PAS_chr4_0439	lcl|CP014718.1_cds_AOA70347.1_4526
ppa:PAS_chr4_0962	lcl|CP014718.1_cds_AOA70355.1_4527
ppa:PAS_chr4_0440	lcl|CP014718.1_cds_AOA69846.1_4528
ppa:PAS_chr4_0441	lcl|CP014718.1_cds_AOA69797.1_4529
ppa:PAS_chr4_0442	lcl|CP014718.1_cds_AOA69911.1_4530
ppa:PAS_chr4_0443	lcl|CP014718.1_cds_AOA69588.1_4531
ppa:PAS_chr4_0444	lcl|CP014718.1_cds_AOA69805.1_4532
ppa:PAS_chr4_0445	lcl|CP014718.1_cds_AOA70140.1_4533
ppa:PAS_chr4_0446	lcl|CP014718.1_cds_AOA69708.1_4534
ppa:PAS_chr4_0447	lcl|CP014718.1_cds_AOA70212.1_4535
ppa:PAS_chr4_0449	lcl|CP014718.1_cds_AOA69430.1_4536
ppa:PAS_chr4_0450	lcl|CP014718.1_cds_AOA70042.1_4537
ppa:PAS_chr4_0451	lcl|CP014718.1_cds_AOA69555.1_4538
ppa:PAS_chr4_0452	lcl|CP014718.1_cds_AOA69857.1_4539
ppa:PAS_chr4_0453	lcl|CP014718.1_cds_AOA69508.1_4540
ppa:PAS_chr4_0454	lcl|CP014718.1_cds_AOA70195.1_4541
ppa:PAS_chr4_0455	lcl|CP014718.1_cds_AOA70329.1_4542
ppa:PAS_chr4_0456	lcl|CP014718.1_cds_AOA70265.1_4543
ppa:PAS_chr4_0457	lcl|CP014718.1_cds_AOA69685.1_4544
ppa:PAS_chr4_0963	lcl|CP014718.1_cds_AOA69487.1_4545
ppa:PAS_chr4_0459	lcl|CP014718.1_cds_AOA70156.1_4546
ppa:PAS_chr4_0460	lcl|CP014718.1_cds_AOA70172.1_4547
ppa:PAS_chr4_0461	lcl|CP014718.1_cds_AOA70384.1_4548
ppa:PAS_chr4_0462	lcl|CP014718.1_cds_AOA70207.1_4549
ppa:PAS_chr4_0463	lcl|CP014718.1_cds_AOA70178.1_4550
ppa:PAS_chr4_0464	lcl|CP014718.1_cds_AOA70393.1_4551
ppa:PAS_chr4_0465	lcl|CP014718.1_cds_AOA70267.1_4552
ppa:PAS_chr4_0467	lcl|CP014718.1_cds_AOA70408.1_4554
ppa:PAS_chr4_0468	lcl|CP014718.1_cds_AOA70119.1_4555
ppa:PAS_chr4_0468	lcl|CP014718.1_cds_AOA70118.1_4556
ppa:PAS_chr4_0469	lcl|CP014718.1_cds_AOA70217.1_4557
ppa:PAS_chr4_0470	lcl|CP014718.1_cds_AOA70036.1_4558
ppa:PAS_chr4_0471	lcl|CP014718.1_cds_AOA70208.1_4559
ppa:PAS_chr4_0472	lcl|CP014718.1_cds_AOA70148.1_4560
ppa:PAS_chr4_0964	lcl|CP014718.1_cds_AOA69836.1_4561
ppa:PAS_chr4_0965	lcl|CP014718.1_cds_AOA69816.1_4562
ppa:PAS_chr4_0966	lcl|CP014718.1_cds_AOA69689.1_4563
ppa:PAS_chr4_0473	lcl|CP014718.1_cds_AOA69723.1_4564
ppa:PAS_chr4_0967	lcl|CP014718.1_cds_AOA69737.1_4565
ppa:PAS_chr4_0474	lcl|CP014718.1_cds_AOA69760.1_4566
ppa:PAS_chr4_0475	lcl|CP014718.1_cds_AOA69733.1_4567
ppa:PAS_chr4_0968	lcl|CP014718.1_cds_AOA70264.1_4568
ppa:PAS_chr4_0476	lcl|CP014718.1_cds_AOA69855.1_4569
ppa:PAS_chr4_0477	lcl|CP014718.1_cds_AOA69929.1_4570
ppa:PAS_chr4_0478	lcl|CP014718.1_cds_AOA69868.1_4571
ppa:PAS_chr4_0479	lcl|CP014718.1_cds_AOA69776.1_4572
ppa:PAS_chr4_0480	lcl|CP014718.1_cds_AOA70068.1_4573
ppa:PAS_chr4_0481	lcl|CP014718.1_cds_AOA70368.1_4574
ppa:PAS_chr4_0482	lcl|CP014718.1_cds_AOA70197.1_4575
ppa:PAS_chr4_0483	lcl|CP014718.1_cds_AOA70188.1_4576
ppa:PAS_chr4_0484	lcl|CP014718.1_cds_AOA69761.1_4577
ppa:PAS_chr4_0486	lcl|CP014718.1_cds_AOA70183.1_4579
ppa:PAS_chr4_0487	lcl|CP014718.1_cds_AOA69581.1_4580
ppa:PAS_chr4_0488	lcl|CP014718.1_cds_AOA70363.1_4581
ppa:PAS_chr4_0489	lcl|CP014718.1_cds_AOA69527.1_4582
ppa:PAS_chr4_0490	lcl|CP014718.1_cds_AOA70269.1_4583
ppa:PAS_chr4_0492	lcl|CP014718.1_cds_AOA69517.1_4585
ppa:PAS_chr4_0493	lcl|CP014718.1_cds_AOA69640.1_4586
ppa:PAS_chr4_0494	lcl|CP014718.1_cds_AOA69467.1_4587
ppa:PAS_chr4_0495	lcl|CP014718.1_cds_AOA69790.1_4588
